ar15,pidlink,ar09,hhid00,protestant,catholic,muslim,religion_other,sc01,sc05,commid00,rural,n_sumatra,w_sumatra,s_sumatra,lampung,jakarta,c_java,yogyakarta,e_java,bali,w_nussa_tengara,s_kalimanthan,s_sulawesi,lwages,edu,upsec,une_p,ele_p,sec_p,missing_p,une_m,ele_m,sec_m,missing_m,dist_sec,exp,dist_health
1,280160002,25,2801631,0,0,1,0,52,2,5201,1,0,0,0,0,0,0,0,0,0,1,0,0,6.8225975,3,0,0,0,0,1,0,0,0,1,.5,9000,.5
1,279010003,32,2790100,0,0,1,0,52,2,5201,1,0,0,0,0,0,0,0,0,0,1,0,0,8.2295113,0,0,0,0,0,1,0,0,0,1,.5,9000,.5
1,280280003,30,2802800,0,0,1,0,52,2,5201,1,0,0,0,0,0,0,0,0,0,1,0,0,6.976748,7,0,0,0,0,1,0,0,0,1,.5,9000,.5
1,280220003,25,2802200,0,0,1,0,52,2,5201,1,0,0,0,0,0,0,0,0,0,1,0,0,6.927958,8,0,0,0,0,1,0,0,0,1,.5,9000,.5
1,280113201,25,2801132,0,0,1,0,52,2,5201,1,0,0,0,0,0,0,0,0,0,1,0,0,6.927958,4,0,0,0,0,1,0,0,0,1,.5,9000,.5
1,280300002,27,2803031,0,0,1,0,52,2,5201,1,0,0,0,0,0,0,0,0,0,1,0,0,7.418581,5,0,0,0,0,1,0,0,0,1,.5,9000,.5
1,289303101,40,2893031,0,0,1,0,52,2,5202,1,0,0,0,0,0,0,0,0,0,1,0,0,7.130899,4,0,0,0,0,1,0,0,0,1,.5,7000,.2
1,281010003,35,2810100,0,0,1,0,52,1,5202,0,0,0,0,0,0,0,0,0,0,1,0,0,8.6713438,16,1,0,0,1,0,0,0,1,0,.5,7000,.2
1,281032105,37,2810321,0,0,1,0,52,2,5202,1,0,0,0,0,0,0,0,0,0,1,0,0,8.542511,16,1,0,0,1,0,1,0,0,0,.5,7000,.2
1,281010003,35,2810111,0,0,1,0,52,2,5202,1,0,0,0,0,0,0,0,0,0,1,0,0,8.6713438,16,1,0,0,1,0,0,0,1,0,.5,7000,.2
1,281130001,37,2811300,0,0,1,0,52,1,5202,0,0,0,0,0,0,0,0,0,0,1,0,0,7.9338608,2,0,0,0,0,1,0,0,0,1,.5,7000,.2
1,281160001,37,2811600,0,0,1,0,52,1,5202,0,0,0,0,0,0,0,0,0,0,1,0,0,8.6282873,16,1,0,0,0,1,0,0,0,1,.5,7000,.2
1,281140001,46,2811400,0,0,1,0,52,1,5202,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0821085,2,0,1,0,0,0,0,0,0,1,.5,7000,.2
1,281110001,42,2811100,0,0,1,0,52,1,5202,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0821085,4,0,0,0,0,1,0,0,0,1,.5,7000,.2
1,281020004,47,2810200,0,0,1,0,52,1,5202,0,0,0,0,0,0,0,0,0,0,1,0,0,9.0561895,16,1,0,0,1,0,0,0,1,0,.5,7000,.2
1,283170003,29,2831700,0,0,1,0,52,2,5203,1,0,0,0,0,0,0,0,0,0,1,0,0,8.8203793,12,1,0,0,0,1,0,0,0,1,.2,6000,.1
1,286170001,32,2861700,0,0,1,0,52,1,5203,0,0,0,0,0,0,0,0,0,0,1,0,0,8.3756933,13,1,0,1,0,0,1,0,0,0,.2,6000,.1
1,282270002,36,2822700,0,0,1,0,52,2,5203,1,0,0,0,0,0,0,0,0,0,1,0,0,6.640276,2,0,1,0,0,0,0,0,0,1,.2,6000,.1
1,285200003,26,2852000,0,0,1,0,52,1,5203,0,0,0,0,0,0,0,0,0,0,1,0,0,7.3540425,12,1,1,0,0,0,0,0,0,1,.2,6000,.1
1,283050004,30,2830500,0,0,1,0,52,2,5203,1,0,0,0,0,0,0,0,0,0,1,0,0,8.1424999,12,1,1,0,0,0,0,0,0,1,.2,6000,.1
1,286100002,31,2861031,0,0,1,0,52,1,5203,0,0,0,0,0,0,0,0,0,0,1,0,0,6.7944264,9,0,0,0,0,1,1,0,0,0,.2,6000,.1
1,278070005,30,2780731,0,0,1,0,52,2,5203,1,0,0,0,0,0,0,0,0,0,1,0,0,7.1998916,16,1,0,1,0,0,1,0,0,0,.2,6000,.1
1,285160003,26,2851632,0,0,1,0,52,1,5203,0,0,0,0,0,0,0,0,0,0,1,0,0,6.471653,6,0,0,0,0,1,0,0,0,1,.2,6000,.1
1,283130001,32,2831300,0,0,1,0,52,2,5203,1,0,0,0,0,0,0,0,0,0,1,0,0,7.8930387,12,1,0,0,0,1,0,0,0,1,.2,6000,.1
1,284030001,47,2840300,0,0,1,0,52,2,5203,1,0,0,0,0,0,0,0,0,0,1,0,0,6.7944264,3,0,0,0,0,1,0,0,0,1,.2,6000,.1
1,286050003,29,2860532,0,0,1,0,52,1,5203,0,0,0,0,0,0,0,0,0,0,1,0,0,7.4802747,12,1,0,1,0,0,0,1,0,0,.2,6000,.1
1,283280003,31,2832831,0,0,1,0,52,2,5203,1,0,0,0,0,0,0,0,0,0,1,0,0,7.2804308,9,0,0,0,0,1,0,0,0,1,.2,6000,.1
1,284130001,43,2841300,0,0,1,0,52,2,5203,1,0,0,0,0,0,0,0,0,0,1,0,0,8.0832005,16,1,0,1,0,0,0,1,0,0,.2,6000,.1
1,278060003,29,2780631,0,0,1,0,52,2,5203,1,0,0,0,0,0,0,0,0,0,1,0,0,6.4890451,16,1,0,0,1,0,0,0,1,0,.2,6000,.1
1,286020001,45,2860200,0,0,1,0,52,1,5203,0,0,0,0,0,0,0,0,0,0,1,0,0,6.2836008,6,0,1,0,0,0,0,0,0,1,.2,6000,.1
1,283280004,27,2832800,0,0,1,0,52,2,5203,1,0,0,0,0,0,0,0,0,0,1,0,0,5.4726706,7,0,1,0,0,0,0,0,0,1,.2,6000,.1
1,283150001,34,2831500,0,0,1,0,52,2,5203,1,0,0,0,0,0,0,0,0,0,1,0,0,6.976748,12,1,0,1,0,0,0,0,0,1,.2,6000,.1
1,286100002,31,2861000,0,0,1,0,52,1,5203,0,0,0,0,0,0,0,0,0,0,1,0,0,6.7944264,9,0,0,0,0,1,1,0,0,0,.2,6000,.1
1,283170004,27,2831731,0,0,1,0,52,2,5203,1,0,0,0,0,0,0,0,0,0,1,0,0,8.1678171,12,1,0,0,1,0,1,0,0,0,.2,6000,.1
1,282070008,26,2820700,0,0,1,0,52,2,5203,1,0,0,0,0,0,0,0,0,0,1,0,0,6.4377518,16,1,0,0,0,1,0,0,0,1,.2,6000,.1
1,286050003,30,2860500,0,0,1,0,52,1,5203,0,0,0,0,0,0,0,0,0,0,1,0,0,7.4802747,12,1,0,1,0,0,0,1,0,0,.2,6000,.1
1,282260005,57,2822600,0,0,1,0,52,2,5203,1,0,0,0,0,0,0,0,0,0,1,0,0,6.5067444,2,0,0,0,0,1,0,0,0,1,.2,6000,.1
1,282270002,36,2822731,0,0,1,0,52,2,5203,1,0,0,0,0,0,0,0,0,0,1,0,0,6.640276,2,0,1,0,0,0,0,0,0,1,.2,6000,.1
1,283070001,48,2830700,0,0,1,0,52,2,5203,1,0,0,0,0,0,0,0,0,0,1,0,0,7.9294066,12,1,0,0,0,1,0,0,0,1,.2,6000,.1
1,283050003,31,2830531,0,0,1,0,52,2,5203,1,0,0,0,0,0,0,0,0,0,1,0,0,8.0753603,12,1,0,1,0,0,1,0,0,0,.2,6000,.1
1,283050003,31,2830500,0,0,1,0,52,2,5203,1,0,0,0,0,0,0,0,0,0,1,0,0,8.0753603,12,1,0,1,0,0,1,0,0,0,.2,6000,.1
1,286180002,41,2861800,0,0,1,0,52,1,5203,0,0,0,0,0,0,0,0,0,0,1,0,0,5.4726706,4,0,0,0,0,1,0,0,0,1,.2,6000,.1
1,283050004,29,2830532,0,0,1,0,52,2,5203,1,0,0,0,0,0,0,0,0,0,1,0,0,8.1424999,12,1,1,0,0,0,0,0,0,1,.2,6000,.1
1,286070001,50,2860700,0,0,1,0,52,1,5203,0,0,0,0,0,0,0,0,0,0,1,0,0,8.134201,2,0,0,0,0,1,0,0,0,1,.2,6000,.1
1,284240007,36,2842400,0,0,1,0,52,2,5203,1,0,0,0,0,0,0,0,0,0,1,0,0,6.9485774,4,0,0,0,0,1,0,0,0,1,.2,6000,.1
1,283090004,30,2830932,0,0,1,0,52,2,5203,1,0,0,0,0,0,0,0,0,0,1,0,0,7.2362595,12,1,0,0,1,0,0,1,0,0,.2,6000,.1
1,285100002,25,2851000,0,0,1,0,52,1,5203,0,0,0,0,0,0,0,0,0,0,1,0,0,6.9485774,7,0,1,0,0,0,0,0,0,1,.2,6000,.1
1,283170004,27,2831700,0,0,1,0,52,2,5203,1,0,0,0,0,0,0,0,0,0,1,0,0,8.1678171,12,1,0,0,1,0,1,0,0,0,.2,6000,.1
1,286050002,31,2860500,0,0,1,0,52,1,5203,0,0,0,0,0,0,0,0,0,0,1,0,0,6.976748,12,1,0,1,0,0,0,1,0,0,.2,6000,.1
1,285100002,25,2851021,0,0,1,0,52,1,5203,0,0,0,0,0,0,0,0,0,0,1,0,0,6.9485774,7,0,1,0,0,0,0,0,0,1,.2,6000,.1
1,283190003,32,2831911,0,0,1,0,52,2,5203,1,0,0,0,0,0,0,0,0,0,1,0,0,6.2370811,16,1,1,0,0,0,0,0,0,1,.2,6000,.1
1,286090002,26,2860900,0,0,1,0,52,1,5203,0,0,0,0,0,0,0,0,0,0,1,0,0,6.9077554,12,1,0,1,0,0,0,0,0,1,.2,6000,.1
1,283280003,31,2832800,0,0,1,0,52,2,5203,1,0,0,0,0,0,0,0,0,0,1,0,0,7.2804308,9,0,0,0,0,1,0,0,0,1,.2,6000,.1
1,283090004,30,2830900,0,0,1,0,52,2,5203,1,0,0,0,0,0,0,0,0,0,1,0,0,7.2362595,12,1,0,0,1,0,0,1,0,0,.2,6000,.1
1,285160003,28,2851600,0,0,1,0,52,1,5203,0,0,0,0,0,0,0,0,0,0,1,0,0,6.471653,6,0,0,0,0,1,0,0,0,1,.2,6000,.1
1,286130001,30,2861300,0,0,1,0,52,1,5203,0,0,0,0,0,0,0,0,0,0,1,0,0,6.2146082,3,0,0,0,0,1,0,0,0,1,.2,6000,.1
1,286090002,26,2860931,0,0,1,0,52,1,5203,0,0,0,0,0,0,0,0,0,0,1,0,0,6.9077554,12,1,0,1,0,0,0,0,0,1,.2,6000,.1
1,284110008,27,2841100,0,0,1,0,52,2,5203,1,0,0,0,0,0,0,0,0,0,1,0,0,8.3687735,12,1,0,0,0,1,0,0,0,1,.2,6000,.1
1,282410004,30,2824100,0,0,1,0,52,2,5203,1,0,0,0,0,0,0,0,0,0,1,0,0,6.5067444,1,0,0,1,0,0,0,0,0,1,.2,6000,.1
1,283190003,32,2831900,0,0,1,0,52,2,5203,1,0,0,0,0,0,0,0,0,0,1,0,0,6.2370811,16,1,1,0,0,0,0,0,0,1,.2,6000,.1
1,285010001,36,2850100,0,0,1,0,52,1,5203,0,0,0,0,0,0,0,0,0,0,1,0,0,6.5067444,3,0,1,0,0,0,0,0,0,1,.2,6000,.1
1,282070008,26,2820732,0,0,1,0,52,2,5203,1,0,0,0,0,0,0,0,0,0,1,0,0,6.4377518,16,1,0,0,0,1,0,0,0,1,.2,6000,.1
1,286050002,31,2860531,0,0,1,0,52,1,5203,0,0,0,0,0,0,0,0,0,0,1,0,0,6.976748,12,1,0,1,0,0,0,1,0,0,.2,6000,.1
1,284290001,34,2842900,0,0,1,0,52,2,5203,1,0,0,0,0,0,0,0,0,0,1,0,0,7.8930387,12,1,0,0,1,0,0,0,0,1,.2,6000,.1
1,282110001,58,2821100,0,0,1,0,52,2,5203,1,0,0,0,0,0,0,0,0,0,1,0,0,7.1998916,3,0,0,0,0,1,0,0,0,1,.2,6000,.1
1,285110001,55,2851100,0,0,1,0,52,1,5203,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0048876,6,0,0,0,0,1,0,0,0,1,.2,6000,.1
1,287230010,26,2872300,0,0,1,0,52,2,5204,1,0,0,0,0,0,0,0,0,0,1,0,0,6.9077554,4,0,0,0,0,1,0,0,0,1,1,9000,1
1,283060002,42,2830600,0,0,1,0,52,2,5204,1,0,0,0,0,0,0,0,0,0,1,0,0,6.4803114,12,1,0,1,0,0,0,0,0,1,1,9000,1
1,287280001,39,2872800,0,0,1,0,52,2,5204,1,0,0,0,0,0,0,0,0,0,1,0,0,8.7104836,12,1,0,0,0,1,0,0,0,1,1,9000,1
1,287110004,34,2871100,0,0,1,0,52,2,5204,1,0,0,0,0,0,0,0,0,0,1,0,0,7.6698952,6,0,0,1,0,0,0,0,0,1,1,9000,1
1,287190001,34,2871900,0,0,1,0,52,2,5204,1,0,0,0,0,0,0,0,0,0,1,0,0,6.3889613,4,0,1,0,0,0,0,0,0,1,1,9000,1
1,287161101,29,2871611,0,0,1,0,52,2,5204,1,0,0,0,0,0,0,0,0,0,1,0,0,6.927958,6,0,0,0,0,1,0,0,0,1,1,9000,1
1,287030001,52,2870300,0,0,1,0,52,2,5204,1,0,0,0,0,0,0,0,0,0,1,0,0,8.8909092,12,1,0,0,0,1,0,0,0,1,1,9000,1
1,283270001,37,2832700,0,0,1,0,52,2,5204,1,0,0,0,0,0,0,0,0,0,1,0,0,8.5580149,13,1,0,0,1,0,0,0,0,1,1,9000,1
1,287150001,41,2871500,0,0,1,0,52,2,5204,1,0,0,0,0,0,0,0,0,0,1,0,0,7.3052521,4,0,0,0,0,1,0,0,0,1,1,9000,1
1,287290001,42,2872900,0,0,1,0,52,2,5204,1,0,0,0,0,0,0,0,0,0,1,0,0,8.6995144,15,1,1,0,0,0,0,0,0,1,1,9000,1
1,290060001,40,2900600,0,0,1,0,52,1,5205,0,0,0,0,0,0,0,0,0,0,1,0,0,9.0074148,16,1,0,1,0,0,0,0,0,1,.5,12000,.2
1,290210001,47,2902100,0,0,1,0,52,2,5205,1,0,0,0,0,0,0,0,0,0,1,0,0,7.6698952,3,0,0,0,0,1,0,0,0,1,.5,12000,.2
1,289033101,46,2890331,0,0,1,0,52,2,5205,1,0,0,0,0,0,0,0,0,0,1,0,0,9.3846941,9,0,0,1,0,0,0,0,0,1,.5,12000,.2
1,290270005,27,2902700,0,0,1,0,52,2,5205,1,0,0,0,0,0,0,0,0,0,1,0,0,6.0722919,7,0,0,1,0,0,0,1,0,0,.5,12000,.2
1,290040001,33,2900400,0,0,1,0,52,2,5205,1,0,0,0,0,0,0,0,0,0,1,0,0,8.7403364,15,1,1,0,0,0,1,0,0,0,.5,12000,.2
1,290150001,41,2901500,0,0,1,0,52,2,5205,1,0,0,0,0,0,0,0,0,0,1,0,0,7.7239628,6,0,0,0,1,0,0,0,0,1,.5,12000,.2
1,278010004,30,2780131,0,0,1,0,52,2,5205,1,0,0,0,0,0,0,0,0,0,1,0,0,7.6053567,7,0,0,0,1,0,0,0,1,0,.5,12000,.2
1,290070001,43,2900700,0,0,1,0,52,2,5205,1,0,0,0,0,0,0,0,0,0,1,0,0,7.1998916,6,0,0,0,0,1,0,0,0,1,.5,12000,.2
1,288190007,29,2881900,0,0,1,0,52,2,5205,1,0,0,0,0,0,0,0,0,0,1,0,0,5.2213564,6,0,1,0,0,0,1,0,0,0,.5,12000,.2
1,290070008,39,2900700,0,0,1,0,52,2,5205,1,0,0,0,0,0,0,0,0,0,1,0,0,6.7944264,12,1,0,0,0,1,0,0,0,1,.5,12000,.2
1,290030001,38,2900300,0,0,1,0,52,2,5205,1,0,0,0,0,0,0,0,0,0,1,0,0,8.2584982,12,1,0,0,0,1,0,0,0,1,.5,12000,.2
1,290440001,34,2904400,0,0,1,0,52,2,5205,1,0,0,0,0,0,0,0,0,0,1,0,0,8.4071922,9,0,0,0,0,1,0,0,0,1,.5,12000,.2
1,290300001,52,2903000,0,0,1,0,52,2,5205,1,0,0,0,0,0,0,0,0,0,1,0,0,8.5171928,11,1,0,0,0,1,0,0,0,1,.5,12000,.2
1,292033101,28,2920331,0,0,1,0,52,2,5205,1,0,0,0,0,0,0,0,0,0,1,0,0,8.8944874,14,1,0,1,0,0,0,1,0,0,.5,12000,.2
1,290160001,39,2901600,0,0,1,0,52,2,5205,1,0,0,0,0,0,0,0,0,0,1,0,0,8.0471897,6,0,0,0,0,1,0,0,0,1,.5,12000,.2
1,290130001,40,2901300,0,0,1,0,52,2,5205,1,0,0,0,0,0,0,0,0,0,1,0,0,8.0799789,2,0,1,0,0,0,0,0,0,1,.5,12000,.2
1,290220003,31,2902200,0,0,1,0,52,2,5205,1,0,0,0,0,0,0,0,0,0,1,0,0,6.6890659,12,1,1,0,0,0,0,0,0,1,.5,12000,.2
1,290420001,40,2904200,0,0,1,0,52,2,5205,1,0,0,0,0,0,0,0,0,0,1,0,0,7.5592299,6,0,0,1,0,0,0,0,0,1,.5,12000,.2
1,289060001,34,2890600,0,0,1,0,52,2,5205,1,0,0,0,0,0,0,0,0,0,1,0,0,8.4122953,12,1,0,0,1,0,1,0,0,0,.5,12000,.2
1,290453101,25,2904531,0,0,1,0,52,2,5205,1,0,0,0,0,0,0,0,0,0,1,0,0,8.4890223,12,1,0,1,0,0,0,0,0,1,.5,12000,.2
1,290301101,31,2903011,0,0,1,0,52,2,5205,1,0,0,0,0,0,0,0,0,0,1,0,0,6.8032761,12,1,0,1,0,0,0,1,0,0,.5,12000,.2
1,290200001,28,2902000,0,0,1,0,52,2,5205,1,0,0,0,0,0,0,0,0,0,1,0,0,7.1998916,6,0,0,0,0,1,0,0,0,1,.5,12000,.2
1,290020001,32,2900200,0,0,1,0,52,2,5205,1,0,0,0,0,0,0,0,0,0,1,0,0,8.4228821,16,1,0,0,1,0,1,0,0,0,.5,12000,.2
1,291150003,30,2911500,0,0,1,0,52,2,5205,1,0,0,0,0,0,0,0,0,0,1,0,0,7.3540425,9,0,1,0,0,0,0,0,0,1,.5,12000,.2
1,290180001,58,2901800,0,0,1,0,52,2,5205,1,0,0,0,0,0,0,0,0,0,1,0,0,7.1012983,2,0,0,0,0,1,0,0,0,1,.5,12000,.2
1,288140001,33,2881400,0,0,1,0,52,2,5205,1,0,0,0,0,0,0,0,0,0,1,0,0,7.130899,2,0,0,1,0,0,0,1,0,0,.5,12000,.2
1,290010001,46,2900100,0,0,1,0,52,2,5205,1,0,0,0,0,0,0,0,0,0,1,0,0,8.6327057,16,1,0,0,0,1,0,0,0,1,.5,12000,.2
1,289020001,45,2890200,0,0,1,0,52,2,5205,1,0,0,0,0,0,0,0,0,0,1,0,0,7.8930387,2,0,0,1,0,0,0,0,0,1,.5,12000,.2
1,290220003,31,2902231,0,0,1,0,52,2,5205,1,0,0,0,0,0,0,0,0,0,1,0,0,6.6890659,12,1,1,0,0,0,0,0,0,1,.5,12000,.2
1,290451101,40,2904511,0,0,1,0,52,2,5205,1,0,0,0,0,0,0,0,0,0,1,0,0,8.1161823,12,1,0,1,0,0,0,0,0,1,.5,12000,.2
1,290410001,36,2904100,0,0,1,0,52,2,5205,1,0,0,0,0,0,0,0,0,0,1,0,0,8.6165056,16,1,0,0,1,0,0,0,0,1,.5,12000,.2
1,290211101,25,2902111,0,0,1,0,52,2,5205,1,0,0,0,0,0,0,0,0,0,1,0,0,6.3889613,9,0,0,1,0,0,1,0,0,0,.5,12000,.2
1,290190001,36,2901900,0,0,1,0,52,2,5205,1,0,0,0,0,0,0,0,0,0,1,0,0,7.2921672,9,0,0,0,0,1,0,0,0,1,.5,12000,.2
1,291150003,39,2911521,0,0,1,0,52,2,5206,1,0,0,0,0,0,0,0,0,0,1,0,0,7.3540425,9,0,1,0,0,0,0,0,0,1,1,12000,.1
1,291100001,46,2911000,0,0,1,0,52,1,5206,0,0,0,0,0,0,0,0,0,0,1,0,0,8.6493177,12,1,0,1,0,0,0,0,0,1,1,12000,.1
1,291430003,29,2914331,0,0,1,0,52,2,5206,1,0,0,0,0,0,0,0,0,0,1,0,0,8.1382952,13,1,0,0,1,0,0,0,1,0,1,12000,.1
1,291090008,29,2910900,0,0,1,0,52,1,5206,0,0,0,0,0,0,0,0,0,0,1,0,0,7.5876575,12,1,0,0,1,0,1,0,0,0,1,12000,.1
1,280092101,29,2800921,0,0,1,0,52,1,5206,0,0,0,0,0,0,0,0,0,0,1,0,0,7.4005623,12,1,0,0,1,0,0,1,0,0,1,12000,.1
1,291430001,55,2914300,0,0,1,0,52,1,5206,0,0,0,0,0,0,0,0,0,0,1,0,0,9.0851774,16,1,0,1,0,0,0,0,0,1,1,12000,.1
1,291050001,48,2910500,0,0,1,0,52,1,5206,0,0,0,0,0,0,0,0,0,0,1,0,0,8.4079943,6,0,0,0,0,1,0,0,0,1,1,12000,.1
1,291080001,36,2910800,0,0,1,0,52,1,5206,0,0,0,0,0,0,0,0,0,0,1,0,0,8.3836622,12,1,0,0,0,1,0,0,0,1,1,12000,.1
1,291200001,38,2912000,0,0,1,0,52,1,5206,0,0,0,0,0,0,0,0,0,0,1,0,0,7.8493638,12,1,0,1,0,0,0,0,0,1,1,12000,.1
1,291430003,29,2914300,0,0,1,0,52,1,5206,0,0,0,0,0,0,0,0,0,0,1,0,0,8.1382952,13,1,0,0,1,0,0,0,1,0,1,12000,.1
1,291410001,51,2914100,0,0,1,0,52,1,5206,0,0,0,0,0,0,0,0,0,0,1,0,0,7.6417246,12,1,0,0,0,1,0,0,0,1,1,12000,.1
1,293210001,37,2932100,0,0,1,0,63,2,6301,1,0,0,0,0,0,0,0,0,0,0,1,0,6.5431123,1,0,0,0,1,0,0,1,0,0,4.5,1375,1
1,293080001,36,2930800,0,0,1,0,63,2,6301,1,0,0,0,0,0,0,0,0,0,0,1,0,8.5171928,12,1,0,1,0,0,0,1,0,0,4.5,1375,1
1,293240001,34,2932400,0,0,1,0,63,2,6301,1,0,0,0,0,0,0,0,0,0,0,1,0,7.7686958,12,1,0,1,0,0,1,0,0,0,4.5,1375,1
1,293300001,40,2933000,0,0,1,0,63,2,6301,1,0,0,0,0,0,0,0,0,0,0,1,0,8.5778179,14,1,0,0,1,0,0,1,0,0,4.5,1375,1
1,293073201,31,2930732,0,0,1,0,63,2,6301,1,0,0,0,0,0,0,0,0,0,0,1,0,7.9958963,12,1,0,0,1,0,0,1,0,0,4.5,1375,1
2,293190001,39,2931900,1,0,0,0,63,2,6301,1,0,0,0,0,0,0,0,0,0,0,1,0,7.1903224,9,0,1,0,0,0,1,0,0,0,4.5,1375,1
1,293030001,44,2930300,0,0,1,0,63,2,6301,1,0,0,0,0,0,0,0,0,0,0,1,0,8.5861864,6,0,0,1,0,0,0,1,0,0,4.5,1375,1
1,294050006,30,2940500,0,0,1,0,63,1,6302,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0131159,4,0,1,0,0,0,1,0,0,0,2,1250,1
1,295200003,31,2952000,0,0,1,0,63,2,6302,1,0,0,0,0,0,0,0,0,0,0,1,0,8.2607641,12,1,0,1,0,0,1,0,0,0,2,1250,1
1,295200003,31,2952021,0,0,1,0,63,2,6302,1,0,0,0,0,0,0,0,0,0,0,1,0,8.2607641,12,1,0,1,0,0,1,0,0,0,2,1250,1
1,295120006,25,2951231,0,0,1,0,63,2,6302,1,0,0,0,0,0,0,0,0,0,0,1,0,6.976748,6,0,1,0,0,0,1,0,0,0,2,1250,1
1,295470005,34,2954711,0,0,1,0,63,2,6302,1,0,0,0,0,0,0,0,0,0,0,1,0,8.6921349,15,1,0,1,0,0,1,0,0,0,2,1250,1
1,295030003,25,2950300,0,0,1,0,63,2,6302,1,0,0,0,0,0,0,0,0,0,0,1,0,8.3836622,9,0,0,0,0,1,0,0,0,1,2,1250,1
1,295300003,31,2952731,0,0,1,0,63,2,6302,1,0,0,0,0,0,0,0,0,0,0,1,0,6.6991162,4,0,0,0,0,1,0,0,0,1,2,1250,1
1,295423201,31,2954232,0,0,1,0,63,2,6302,1,0,0,0,0,0,0,0,0,0,0,1,0,7.6417246,4,0,0,0,0,1,0,0,0,1,2,1250,1
1,294050006,32,2940531,0,0,1,0,63,1,6302,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0131159,4,0,1,0,0,0,1,0,0,0,2,1250,1
1,295020003,34,2950211,0,0,1,0,63,2,6302,1,0,0,0,0,0,0,0,0,0,0,1,0,7.8930387,2,0,0,0,0,1,0,1,0,0,2,1250,1
1,294190005,29,2941900,0,0,1,0,63,1,6302,0,0,0,0,0,0,0,0,0,0,0,1,0,7.6417246,18,1,1,0,0,0,1,0,0,0,2,1250,1
1,294200001,29,2942000,0,0,1,0,63,1,6302,0,0,0,0,0,0,0,0,0,0,0,1,0,7.6809454,6,0,1,0,0,0,1,0,0,0,2,1250,1
1,295450001,50,2954500,0,0,1,0,63,2,6302,1,0,0,0,0,0,0,0,0,0,0,1,0,9.0851774,16,1,0,1,0,0,1,0,0,0,2,1250,1
1,295020003,34,2950200,0,0,1,0,63,2,6302,1,0,0,0,0,0,0,0,0,0,0,1,0,7.8930387,2,0,0,0,0,1,0,1,0,0,2,1250,1
1,295100001,54,2951000,0,0,1,0,63,2,6302,1,0,0,0,0,0,0,0,0,0,0,1,0,8.5171928,6,0,0,0,0,1,0,0,0,1,2,1250,1
1,295070001,44,2950700,0,0,1,0,63,1,6302,0,0,0,0,0,0,0,0,0,0,0,1,0,8.1210594,9,0,0,0,1,0,0,1,0,0,2,1250,1
1,295120001,48,2951200,0,0,1,0,63,2,6302,1,0,0,0,0,0,0,0,0,0,0,1,0,8.794404,9,0,0,0,0,1,1,0,0,0,2,1250,1
1,295300003,37,2953000,0,0,1,0,63,2,6302,1,0,0,0,0,0,0,0,0,0,0,1,0,6.6991162,4,0,0,0,0,1,0,0,0,1,2,1250,1
1,294153201,25,2941532,0,0,1,0,63,1,6302,0,0,0,0,0,0,0,0,0,0,0,1,0,6.0322866,2,0,1,0,0,0,1,0,0,0,2,1250,1
1,299230001,52,2992300,0,0,1,0,63,2,6302,1,0,0,0,0,0,0,0,0,0,0,1,0,7.130899,2,0,1,0,0,0,0,0,0,1,2,1250,1
1,299230005,28,2992322,0,0,1,0,63,2,6302,1,0,0,0,0,0,0,0,0,0,0,1,0,7.9575772,6,0,1,0,0,0,1,0,0,0,2,1250,1
1,296090004,33,2960912,0,0,1,0,63,1,6302,0,0,0,0,0,0,0,0,0,0,0,1,0,8.2253361,16,1,0,0,1,0,0,0,1,0,2,1250,1
1,295440001,35,2954400,0,0,1,0,63,2,6302,1,0,0,0,0,0,0,0,0,0,0,1,0,8.4819117,16,1,0,1,0,0,1,0,0,0,2,1250,1
1,295140001,49,2951400,0,0,1,0,63,2,6302,1,0,0,0,0,0,0,0,0,0,0,1,0,6.7254338,6,0,0,0,0,1,0,0,0,1,2,1250,1
1,295470005,34,2954700,0,0,1,0,63,2,6302,1,0,0,0,0,0,0,0,0,0,0,1,0,8.6921349,15,1,0,1,0,0,1,0,0,0,2,1250,1
1,301090001,33,3010900,0,0,1,0,63,1,6303,0,0,0,0,0,0,0,0,0,0,0,1,0,9.047821,12,1,1,0,0,0,1,0,0,0,1.5,1250,.5
1,297090001,30,2970900,0,0,1,0,63,2,6303,1,0,0,0,0,0,0,0,0,0,0,1,0,7.6417246,16,1,0,0,1,0,0,0,1,0,1.5,1250,.5
1,297110001,43,2971100,0,0,1,0,63,2,6303,1,0,0,0,0,0,0,0,0,0,0,1,0,8.5171928,8,0,1,0,0,0,1,0,0,0,1.5,1250,.5
1,297120001,36,2971200,0,0,1,0,63,2,6303,1,0,0,0,0,0,0,0,0,0,0,1,0,8.3348713,12,1,1,0,0,0,1,0,0,0,1.5,1250,.5
1,297190001,48,2971900,0,0,1,0,63,2,6303,1,0,0,0,0,0,0,0,0,0,0,1,0,6.3889613,3,0,0,0,0,1,0,0,0,1,1.5,1250,.5
1,297430001,33,2974300,0,0,1,0,63,2,6303,1,0,0,0,0,0,0,0,0,0,0,1,0,9.4822741,11,1,0,1,0,0,0,1,0,0,1.5,1250,.5
